,branch,type,d,d-est,p,p-est,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_true,l_est,l_true/l_est,lm_theory,lm_simplified,lm_est,ln_theory,ln_simplified,ln_est
263,terminal C,unbalanced,0.4723096634000001,0.4585703884323959,0.37643961081260124,0.3678132186781322,5786,4214,0.000509043153488256,0.000376232560722312,6.1224067544064e-05,0.00031846030284948004,7.3709749838304e-05,0.00045894594553027207,0.00017605192132468802,0.07168991,0.07112546191607895,1.0079359496404683,0.11513218941801827,0.11377446591054861,0.11418503360698239,0.0842393485178043,0.08423099291669874,0.08493504757712389
264,terminal D,unbalanced,0.4723096634000001,0.4585703884323959,0.37643961081260124,0.3678132186781322,5786,4214,0.000509043153488256,0.000376232560722312,6.1224067544064e-05,0.00031846030284948004,7.3709749838304e-05,0.00045894594553027207,0.00017605192132468802,0.16214416999999998,0.1858107925589237,0.8726305278988645,0.22050248126848898,0.19530612948898124,0.21607797527480124,0.2120499841344547,0.18722634641059993,0.21579309383009018
265,internal,unbalanced,0.9687835842000004,0.9837331753447937,0.6204555587273813,0.6260873912608739,7508,2492,0.00030365257676108004,0.000181467860079394,0.000232623816446307,0.000149367106458908,0.00022083191775827598,0.000258111980362544,0.000216271941892777,0.022536210000000056,0.014903812282686129,1.5121104300394699,0.030603582808629785,0.02899452477314495,0.031173689793553543,0.020363534292361873,0.0181467860079394,0.02151573676966292
266,terminal A,unbalanced,0.9687835842000004,0.9837331753447937,0.6204555587273813,0.6260873912608739,7508,2492,0.00030365257676108004,0.000181467860079394,0.000232623816446307,0.000149367106458908,0.00022083191775827598,0.000258111980362544,0.000216271941892777,0.01379825,0.013723513224074273,1.0054458923677518,0.02651554802796619,0.026511230676906205,0.027155255651305277,0.052548860671511724,0.051456780489243556,0.052644565112359556
267,terminal B,unbalanced,0.9687835842000004,0.9837331753447937,0.6204555587273813,0.6260873912608739,7508,2492,0.00030365257676108004,0.000181467860079394,0.000232623816446307,0.000149367106458908,0.00022083191775827598,0.000258111980362544,0.000216271941892777,0.02040003,0.02032529472419061,1.0036769590219246,0.03311732952808252,0.03311301217702254,0.032803384220831115,0.05915064217162806,0.058058561989359894,0.058577301781701445
268,terminal C,unbalanced,0.9687835842000004,0.9837331753447937,0.6204555587273813,0.6260873912608739,7508,2492,0.00030365257676108004,0.000181467860079394,0.000232623816446307,0.000149367106458908,0.00022083191775827598,0.000258111980362544,0.000216271941892777,0.04884935,0.04812577269308642,1.0150351312077224,0.06962478838783118,0.06802064874550841,0.06862218539424615,0.054909143420693154,0.0548982807807311,0.05529336331861957
269,terminal D,unbalanced,0.9687835842000004,0.9837331753447937,0.6204555587273813,0.6260873912608739,7508,2492,0.00030365257676108004,0.000181467860079394,0.000232623816446307,0.000149367106458908,0.00022083191775827598,0.000258111980362544,0.000216271941892777,0.12475196999999999,0.14548701021530977,0.8574784086591408,0.16470088322553678,0.14187423669433705,0.16506191773974427,0.15906269974355106,0.13684981865117493,0.15815403458667737
270,internal,unbalanced,0.7416931540999997,0.761311906474408,0.5236932283588875,0.5329467053294671,6887,3113,0.000190601243550446,4.9225153892472e-05,0.00023719134168202397,0.000489780654813208,6.0837711383262004e-05,0.00010384433868522599,0.000134328464415384,0.017592319999999995,0.008921267384574131,1.9719530019265068,0.013606544097063826,0.012499154577729009,0.013754663879773485,0.006408833343546669,0.0049225153892472,0.006074191782846129
271,terminal A,unbalanced,0.7416931540999997,0.761311906474408,0.5236932283588875,0.5329467053294671,6887,3113,0.000190601243550446,4.9225153892472e-05,0.00023719134168202397,0.000489780654813208,6.0837711383262004e-05,0.00010384433868522599,0.000134328464415384,0.02948232,0.029407128856216675,1.0025569019046696,0.03988060873154943,0.039879717993923175,0.040157714168723685,0.05191903382977956,0.0511767264469927,0.05302505865403148
272,terminal B,unbalanced,0.7416931540999997,0.761311906474408,0.5236932283588875,0.5329467053294671,6887,3113,0.000190601243550446,4.9225153892472e-05,0.00023719134168202397,0.000489780654813208,6.0837711383262004e-05,0.00010384433868522599,0.000134328464415384,0.00366212,0.0035869396077867835,1.0209594809040023,0.014060419483119535,0.014059528745493285,0.014419093555975027,0.026098844581349666,0.025356537198562804,0.02647065764857051
273,terminal C,unbalanced,0.7416931540999997,0.761311906474408,0.5236932283588875,0.5329467053294671,6887,3113,0.000190601243550446,4.9225153892472e-05,0.00023719134168202397,0.000489780654813208,6.0837711383262004e-05,0.00010384433868522599,0.000134328464415384,0.01395297,0.013458076416081006,1.0367729806711194,0.020363954233592354,0.019257208199142204,0.020335830525627995,0.01559437210943436,0.015593804379859114,0.015675981712174752
274,terminal D,unbalanced,0.7416931540999997,0.761311906474408,0.5236932283588875,0.5329467053294671,6887,3113,0.000190601243550446,4.9225153892472e-05,0.00023719134168202397,0.000489780654813208,6.0837711383262004e-05,0.00010384433868522599,0.000134328464415384,0.06680736,0.09260373760807873,0.7214326519167595,0.09851558438128598,0.07134813529914862,0.09898898673297518,0.09687629317044318,0.0700890237291845,0.09839312162222937
275,internal,unbalanced,1.3923962923999988,1.4068011658978863,0.7515208380764626,0.7550744925507449,8368,1632,0.000294493062191211,0.00042712573445659503,0.00029010016967802603,0.000184872872009049,0.000317808312591339,0.00020312056174515603,0.000149031404033076,0.04039344,0.03290204465960253,1.2276878357531222,0.05841162463812823,0.06499563167193986,0.05767918270076482,0.03392551009950531,0.042712573445659506,0.0330000815502451
276,terminal A,unbalanced,1.3923962923999988,1.4068011658978863,0.7515208380764626,0.7550744925507449,8368,1632,0.000294493062191211,0.00042712573445659503,0.00029010016967802603,0.000184872872009049,0.000317808312591339,0.00020312056174515603,0.000149031404033076,0.0345652,0.034904338666059784,0.990283767605385,0.05414748881685294,0.05408895525805512,0.054540146976577435,0.10382498262567427,0.11055245303614247,0.1031650272120098
277,terminal B,unbalanced,1.3923962923999988,1.4068011658978863,0.7515208380764626,0.7550744925507449,8368,1632,0.000294493062191211,0.00042712573445659503,0.00029010016967802603,0.000184872872009049,0.000317808312591339,0.00020312056174515603,0.000149031404033076,0.0594198,0.059758933476242726,0.994324974417799,0.07900208362703588,0.07894355006823807,0.07842713877390058,0.12867957743585723,0.13540704784632546,0.1289333621507353
278,terminal C,unbalanced,1.3923962923999988,1.4068011658978863,0.7515208380764626,0.7550744925507449,8368,1632,0.000294493062191211,0.00042712573445659503,0.00029010016967802603,0.000184872872009049,0.000317808312591339,0.00020312056174515603,0.000149031404033076,0.06625936,0.07181714585560203,0.922611992033536,0.10354033585245064,0.11038530182922882,0.1032433988001912,0.0820528403708073,0.08049688121254656,0.08067796621936274
279,terminal D,unbalanced,1.3923962923999988,1.4068011658978863,0.7515208380764626,0.7550744925507449,8368,1632,0.000294493062191211,0.00042712573445659503,0.00029010016967802603,0.000184872872009049,0.000317808312591339,0.00020312056174515603,0.000149031404033076,0.09113143,0.079733168209883,1.1429550843898884,0.11253607317424866,0.13243063665172353,0.11267597198613767,0.10235017494288655,0.11960648382274629,0.10307427104779412
280,internal,unbalanced,0.31209708899999894,0.3223735122217333,0.2680895356764632,0.2755724427557244,5171,4829,0.00016683161804463,0.000162367625192531,0.00029089048740898305,5.3780403418962004e-05,0.000110866714803504,0.00035689377577735197,8.3712010492462e-05,0.009078610000000015,0.005108366351032894,1.7772041737304825,0.01895331207213161,0.01873674032939588,0.018610486414619997,0.01649287168198525,0.0162367625192531,0.016421252824601367
281,terminal A,unbalanced,0.31209708899999894,0.3223735122217333,0.2680895356764632,0.2755724427557244,5171,4829,0.00016683161804463,0.000162367625192531,0.00029089048740898305,5.3780403418962004e-05,0.000110866714803504,0.00035689377577735197,8.3712010492462e-05,0.01496669,0.015285626881054639,0.9791348510900827,0.02430410014331766,0.024123980161793106,0.024642519851092632,0.0371664721488469,0.037575932141301754,0.03769869456409195
282,terminal B,unbalanced,0.31209708899999894,0.3223735122217333,0.2680895356764632,0.2755724427557244,5171,4829,0.00016683161804463,0.000162367625192531,0.00029089048740898305,5.3780403418962004e-05,0.000110866714803504,0.00035689377577735197,8.3712010492462e-05,0.03085338,0.03117232593906844,0.9897682983396275,0.04019079920133146,0.0400106792198069,0.04032583044478824,0.0530531712068607,0.053462631199315554,0.05262660549803272
283,terminal C,unbalanced,0.31209708899999894,0.3223735122217333,0.2680895356764632,0.2755724427557244,5171,4829,0.00016683161804463,0.000162367625192531,0.00029089048740898305,5.3780403418962004e-05,0.000110866714803504,0.00035689377577735197,8.3712010492462e-05,0.11045944,0.11101482504299749,0.9949971993129533,0.1291452915616816,0.12927487790962527,0.12882299175981438,0.11623005134932544,0.1158717083001115,0.11399444518119693
284,terminal D,unbalanced,0.31209708899999894,0.3223735122217333,0.2680895356764632,0.2755724427557244,5171,4829,0.00016683161804463,0.000162367625192531,0.00029089048740898305,5.3780403418962004e-05,0.000110866714803504,0.00035689377577735197,8.3712010492462e-05,0.04817869,0.04863479442969636,0.9906218493355478,0.0625083305589675,0.06183679768873998,0.0631266452252949,0.059630042217686544,0.05900320477900069,0.0604518144667633
285,internal,unbalanced,0.2572895836999987,0.2652381030172198,0.22685570863965043,0.23297670232976703,4887,5113,0.00014661546100794602,0.00017315698324357802,9.3595768951344e-05,4.8510527649804005e-05,0.0007935581542800541,0.000956958499793316,0.000397989341234682,0.0024081200000000136,0.002226405179563169,1.0816180370513233,0.017695605415365783,0.017903534789955673,0.018065215146306525,0.01706943769440922,0.017315698324357802,0.01723235783493057
286,terminal A,unbalanced,0.2572895836999987,0.2652381030172198,0.22685570863965043,0.23297670232976703,4887,5113,0.00014661546100794602,0.00017315698324357802,9.3595768951344e-05,4.8510527649804005e-05,0.0007935581542800541,0.000956958499793316,0.000397989341234682,0.00466203,0.004696500569012349,0.992660371588202,0.009552557199492544,0.009552051479026945,0.009391994548802947,0.021374712772579477,0.021499899975768715,0.02061886348132212
287,terminal B,unbalanced,0.2572895836999987,0.2652381030172198,0.22685570863965043,0.23297670232976703,4887,5113,0.00014661546100794602,0.00017315698324357802,9.3595768951344e-05,4.8510527649804005e-05,0.0007935581542800541,0.000956958499793316,0.000397989341234682,0.07626369,0.07629815805003995,0.9995482453191419,0.08115421468052014,0.08115370896005454,0.08032021386535708,0.09297637025360707,0.09310155745679631,0.09331100440250342
288,terminal C,unbalanced,0.2572895836999987,0.2652381030172198,0.22685570863965043,0.23297670232976703,4887,5113,0.00014661546100794602,0.00017315698324357802,9.3595768951344e-05,4.8510527649804005e-05,0.0007935581542800541,0.000956958499793316,0.000397989341234682,0.11658857,0.11667314231458877,0.9992751346804329,0.13676473048734986,0.13697400666101245,0.1366857203396767,0.12236184246442962,0.12236047120561964,0.12131261585175045
289,terminal D,unbalanced,0.2572895836999987,0.2652381030172198,0.22685570863965043,0.23297670232976703,4887,5113,0.00014661546100794602,0.00017315698324357802,9.3595768951344e-05,4.8510527649804005e-05,0.0007935581542800541,0.000956958499793316,0.000397989341234682,0.20736239,0.20246473526281736,1.0241901619599336,0.2165080936053695,0.22160835689185887,0.2136034461530591,0.21384436039242355,0.2189061940228938,0.21271299077254058
290,internal,unbalanced,0.004840942200000882,0.0027535124658967258,0.004829243724136956,0.0027497250274972503,3352,6648,0.00016552573760128203,0.00037896542653275604,0.000305450166984147,0.000351593861649081,0.00019316867586046202,0.000370498489776447,0.000301131270804981,0.0001478699999999944,0.000234896935880191,0.6295101272645607,0.03720978776052275,0.03789760438893686,0.03575033715095465,0.037205421386965004,0.037896542653275606,0.03776489755716005
291,terminal A,unbalanced,0.004840942200000882,0.0027535124658967258,0.004829243724136956,0.0027497250274972503,3352,6648,0.00016552573760128203,0.00037896542653275604,0.000305450166984147,0.000351593861649081,0.00019316867586046202,0.000370498489776447,0.000301131270804981,0.00561285,0.005837864186623577,0.9614560771833034,0.018210558737948537,0.01821057458066859,0.01746111795942721,0.03699541725079713,0.03734116857728349,0.03717894527075812
292,terminal B,unbalanced,0.004840942200000882,0.0027535124658967258,0.004829243724136956,0.0027497250274972503,3352,6648,0.00016552573760128203,0.00037896542653275604,0.000305450166984147,0.000351593861649081,0.00019316867586046202,0.000370498489776447,0.000301131270804981,0.00308375,0.0033087621332265203,0.9319950712180386,0.015681456684551474,0.015681472527271523,0.015156632959427206,0.03446631519740006,0.03481206652388642,0.034158443567990374
293,terminal C,unbalanced,0.004840942200000882,0.0027535124658967258,0.004829243724136956,0.0027497250274972503,3352,6648,0.00016552573760128203,0.00037896542653275604,0.000305450166984147,0.000351593861649081,0.00019316867586046202,0.000370498489776447,0.000301131270804981,0.006094,0.006324603760336809,0.9635386232758194,0.05575346559090809,0.056441462255007915,0.05430552524761337,0.01872630766493552,0.01872618053604815,0.018098816910348977
294,terminal D,unbalanced,0.004840942200000882,0.0027535124658967258,0.004829243724136956,0.0027497250274972503,3352,6648,0.00016552573760128203,0.00037896542653275604,0.000305450166984147,0.000351593861649081,0.00019316867586046202,0.000370498489776447,0.000301131270804981,0.26580539000000003,0.2242694167743625,1.1852056951101224,0.24925098630134676,0.2912510368855188,0.24905212330548923,0.24907303103234193,0.291069775951203,0.248948391150722
295,internal,unbalanced,1.2651696235999998,1.2396999769694204,0.7178085742448611,0.7105289471052895,8071,1929,0.00042036417548276195,0.00032180303430006,0.00036512318526433,0.000301412877548468,0.000475769957268386,0.0003497976648609,0.000694492035137278,0.04619428000000003,0.03255528463441861,1.418948736548959,0.057655531472181575,0.056796759668306836,0.05842912485193904,0.033395620762372596,0.032180303430005996,0.03327468312597201
296,terminal A,unbalanced,1.2651696235999998,1.2396999769694204,0.7178085742448611,0.7105289471052895,8071,1929,0.00042036417548276195,0.00032180303430006,0.00036512318526433,0.000301412877548468,0.000475769957268386,0.0003497976648609,0.000694492035137278,0.00719002,0.007162099800123889,1.003898326001493,0.030011764964446408,0.030010644113326143,0.030567331626812043,0.08079987269490371,0.08020121293387181,0.07952696996371178
