Bees,Birds,Mammals,Fungi,Plants,Eudicots,Bacterial (core),Bacterial (non-ribosomal),Bacterial (WoL)
,,,,,,,,4.49927495
,,,,,,,,0.904031202
,,,,,,,,0.993792623
,,,,,,,,4.209181139
,,,,,,,,5.18797705
,,,,,,,,5.073067794
,,,,,,,,7.96199267
,,,,,,,,1.801569891
,,,,,,,,2.499956884
,,,,,,,,4.913772145
,,,,,,,,0.237582433
,,,,,,,,0.720063752
,,,,,,,,3.002340692
,,,,,,,,0.404672614
,,,,,,,,5.103338436
,,,,,,,,0.01410608
,,,,,,,,3.794165433
,,,,,,,,0.727955794
,,,,,,,,4.78779629
,,,,,,,,0.409270139
,,,,,,,,4.393608278
,,,,,,,,1.784617924
,,,,,,,,3.02968029
,,,,,,,,9.320237458
,,,,,,,,2.147836308
,,,,,,,,1.553782178
,,,,,,,,20.5077799
,,,,,,,,56.87595567
,,,,,,,,44.52453713
,,,,,,,,4.002365646
,,,,,,,,3.740550536
,,,,,,,,9.019717093
,,,,,,,,84.88045106
,,,,,,,,5.778896959
,,,,,,,,2.728783246
,,,,,,,,6.140376017
,,,,,,,,11.05661624
,,,,,,,,0.341186418
,,,,,,,,2.03098333
,,,,,,,,14.95803554
,,,,,,,,14.23622633
,,,,,,,,40.32130922
,,,,,,,,6852.307692
,,,,,,,,578.8129691
,,,,,,,,578.8129691
,,,,,,,,7.765556151
,,,,,,,,77.37578941
,,,,,,,,40.06894795
,,,,,,,,42.90255971
,,,,,,,,4.643401449
,,,,,,,,2.230002453
,,,,,,,,0.268981444
,,,,,,,,36.3692641
,,,,,,,,0.036161732
,,,,,,,,69.25636462
,,,,,,,,69.25636462
,,,,,,,,9.602626024
,,,,,,,,30.51155883
,,,,,,,,4.646518843
,,,,,,,,2.829458116
,,,,,,,,7.617656337
,,,,,,,,10.22735401
,,,,,,,,156.9938834
,,,,,,,,86.32369029
,,,,,,,,6.128455039
,,,,,,,,13.41838542
,,,,,,,,8.620783778
,,,,,,,,43.52907723
,,,,,,,,5.975296417
,,,,,,,,0.811801817
,,,,,,,,3.145662976
,,,,,,,,10.28530409
,,,,,,,,5.94595719
,,,,,,,,38.44102956
,,,,,,,,4.311517551
,,,,,,,,18.81440132
,,,,,,,,3.499504492
,,,,,,,,5.687878699
,,,,,,,,2.075209372
,,,,,,,,4.550245502
,,,,,,,,0.398685609
,,,,,,,,5.662705087
,,,,,,,,0.346668169
,,,,,,,,0.797466503
,,,,,,,,2.941193082
,,,,,,,,2.767878767
,,,,,,,,4.58167544
,,,,,,,,6.66725119
,,,,,,,,9.104356356
,,,,,,,,4.160205634
,,,,,,,,66.30562554
,,,,,,,,4.312541655
,,,,,,,,9.644074862
,,,,,,,,1.628553794
,,,,,,,,4.473882645
,,,,,,,,1.109008336
,,,,,,,,6.236048125
,,,,,,,,1.863997225
,,,,,,,,0.627101525
,,,,,,,,6.441692304
,,,,,,,,57.63521584
,,,,,,,,136.4475715
,,,,,,,,8.634193467
,,,,,,,,182.0442072
,,,,,,,,2.175635564
,,,,,,,,0.682404613
,,,,,,,,4.091842832
,,,,,,,,7.944241433
,,,,,,,,5.323390595
,,,,,,,,75.533308
,,,,,,,,127.3688159
,,,,,,,,73689.70194
,,,,,,,,9.085025374
,,,,,,,,8.946929361
,,,,,,,,3.657487091
,,,,,,,,0.281370078
,,,,,,,,4.99074521
,,,,,,,,6.610277716
,,,,,,,,5.861464181
,,,,,,,,5.151456026
,,,,,,,,1.256002948
,,,,,,,,3.372277401
,,,,,,,,0.550846457
,,,,,,,,5.194849953
,,,,,,,,4.001559724
,,,,,,,,0.26898543
,,,,,,,,0.878860177
,,,,,,,,5.794230623
,,,,,,,,0.990624947
,,,,,,,,0.655786826
,,,,,,,,6.870662035
,,,,,,,,13.55067271
,,,,,,,,0.21693136
,,,,,,,,6.604181983
,,,,,,,,0.573929382
,,,,,,,,3.527592203
,,,,,,,,0.670027267
,,,,,,,,0.914731551
,,,,,,,,5.732046585
,,,,,,,,0.451793362
,,,,,,,,4.384369348
,,,,,,,,5.257307288
,,,,,,,,1.503189185
,,,,,,,,1.854786027
,,,,,,,,0.866611601
,,,,,,,,0.789913813
,,,,,,,,4.145567705
,,,,,,,,3.862643133
,,,,,,,,0.184915097
,,,,,,,,0.950637517
,,,,,,,,3.618201527
,,,,,,,,5.184097541
,,,,,,,,3.910808297
,,,,,,,,4.663239292
,,,,,,,,8.154095457
,,,,,,,,8.405322656
,,,,,,,,2.180428917
,,,,,,,,3.966391298
,,,,,,,,0.866139638
,,,,,,,,0.946935791
,,,,,,,,0.04081983
,,,,,,,,9.277971626
,,,,,,,,1.909021669
,,,,,,,,1.13338218
,,,,,,,,0.891777872
,,,,,,,,12.82700329
,,,,,,,,6.245785899
,,,,,,,,1.768329049
,,,,,,,,2.776564504
,,,,,,,,0.619827016
,,,,,,,,0.917710696
,,,,,,,,6.849262004
,,,,,,,,3.119147618
,,,,,,,,7.814456696
,,,,,,,,5.7059797
,,,,,,,,4.131718
,,,,,,,,4.553331355
,,,,,,,,0.247595745
,,,,,,,,3.76170573
,,,,,,,,8.113194978
,,,,,,,,6.625751176
,,,,,,,,2.252996322
,,,,,,,,4.480601636
,,,,,,,,0.388017452
,,,,,,,,4.43009967
,,,,,,,,7.324053798
,,,,,,,,0.744742994
,,,,,,,,1.215633502
,,,,,,,,0.662331308
,,,,,,,,6.408331834
,,,,,,,,0.637138389
,,,,,,,,0.523956166
,,,,,,,,5.23660778
,,,,,,,,3.81067414
,,,,,,,,1.507480407
,,,,,,,,2.352559528
,,,,,,,,0.905979988
,,,,,,,,5.59364721
,,,,,,,,301.5110966
,,,,,,,,128977.0177
,,,,,,,,236986.6997
,,,,,,,,3.985482564
,,,,,,,,7.911733797
,,,,,,,,2.197602939
,,,,,,,,3.694270444
,,,,,,,,7.508331744
,,,,,,,,11.12887701
,,,,,,,,7.48911099
,,,,,,,,4.354211084
,,,,,,,,0.448883537
,,,,,,,,0.857771868
,,,,,,,,3.73983803
,,,,,,,,5.613275427
,,,,,,,,3.601587311
,,,,,,,,24.68046948
,,,,,,,,0.678120619
,,,,,,,,4.534780127
,,,,,,,,0.758096844
,,,,,,,,1.090437784
,,,,,,,,1.915477388
,,,,,,,,3.983869308
,,,,,,,,4.027067329
,,,,,,,,8.996087998
,,,,,,,,0.409310235
,,,,,,,,0.662808575
,,,,,,,,4.815734613
,,,,,,,,8.433947142
,,,,,,,,5.580453796
,,,,,,,,0.680572021
,,,,,,,,0.818636848
,,,,,,,,4.351578231
,,,,,,,,5.77855673
,,,,,,,,3.270365073
,,,,,,,,11.64762505
,,,,,,,,8.65162233
,,,,,,,,2.975966095
,,,,,,,,4.067856762
,,,,,,,,4.638022854
,,,,,,,,0.856902337
,,,,,,,,4.91276508
,,,,,,,,4.104931928
,,,,,,,,0.783904174
,,,,,,,,4.321709923
,,,,,,,,5.595745121
,,,,,,,,7.253577139
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,1791.515383
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0.386907065
,,,,,,,,4.768262445
,,,,,,,,14.55826653
,,,,,,,,28192.37019
,,,,,,,,26490.94743
,,,,,,,,122.3606727
,,,,,,,,210994.7381
,,,,,,,,187.4293502
,,,,,,,,335951.8477
,,,,,,,,8034.233549
,,,,,,,,97.46186598
,,,,,,,,41715.05437
,,,,,,,,90.50674993
,,,,,,,,0.404750702
,,,,,,,,125.7447961
,,,,,,,,1.018607771
,,,,,,,,111.488476
,,,,,,,,45.96961268
,,,,,,,,4.787116736
,,,,,,,,42.37367094
,,,,,,,,13.40079366
,,,,,,,,2575.56329
,,,,,,,,2174.030798
,,,,,,,,2.117676529
,,,,,,,,9.952051029
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,3264.721814
,,,,,,,,41.09270521
,,,,,,,,19679.48975
,,,,,,,,831.5721021
,,,,,,,,0.035991684
,,,,,,,,4.357298475
,,,,,,,,1890.041012
,,,,,,,,36.30622576
,,,,,,,,3.107679469
,,,,,,,,8.957895572
,,,,,,,,10.25358411
,,,,,,,,9355.645918
,,,,,,,,10.17463345
,,,,,,,,109.2491323
,,,,,,,,47.34313171
,,,,,,,,7.783032609
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0.955977248
,,,,,,,,4.642884779
,,,,,,,,0.033747555
,,,,,,,,2.724889983
,,,,,,,,6.114092157
,,,,,,,,48.14090727
,,,,,,,,7.922409393
,,,,,,,,933.9936547
,,,,,,,,937.4758183
,,,,,,,,3.978283976
,,,,,,,,3.415961031
,,,,,,,,1.825537141
,,,,,,,,3.410911504
,,,,,,,,0.554513425
,,,,,,,,4.849651959
,,,,,,,,1.570120604
,,,,,,,,3.87781426
,,,,,,,,0.839148887
,,,,,,,,1.142342471
,,,,,,,,3.898933421
,,,,,,,,0.870802969
,,,,,,,,4.73424254
,,,,,,,,1.487593731
,,,,,,,,5.955173322
,,,,,,,,5.342462912
,,,,,,,,12.7909907
,,,,,,,,77.77365627
,,,,,,,,6.442736529
,,,,,,,,0.98184892
,,,,,,,,4.139731318
,,,,,,,,0.759229759
,,,,,,,,2.001693837
,,,,,,,,0.584654314
,,,,,,,,4.60661229
,,,,,,,,14.9061586
,,,,,,,,34.04399788
,,,,,,,,3.778197875
,,,,,,,,5.138400013
,,,,,,,,0.822366027
,,,,,,,,0.356988719
,,,,,,,,4.154714182
,,,,,,,,0.878198403
,,,,,,,,2.978778736
,,,,,,,,5.481666496
,,,,,,,,4.538065301
,,,,,,,,1.908801457
,,,,,,,,2.862065834
,,,,,,,,1.459180759
,,,,,,,,1.113427073
,,,,,,,,4.191764139
,,,,,,,,1.17935989
,,,,,,,,4.908194117
,,,,,,,,7528.799883
,,,,,,,,5994.351157
,,,,,,,,3.415463347
,,,,,,,,1.298946508
,,,,,,,,3.898122556
,,,,,,,,6.241688599
,,,,,,,,0.581142038
,,,,,,,,0.960675026
,,,,,,,,0.164437983
,,,,,,,,0.036860018
,,,,,,,,4.763088132
,,,,,,,,0.497201018
,,,,,,,,5.4712438
,,,,,,,,0.919729973
,,,,,,,,5.080736456
,,,,,,,,1.098882026
,,,,,,,,7.085702033
,,,,,,,,6.954487197
,,,,,,,,1.150311965
,,,,,,,,1.012201846
,,,,,,,,4.395366491
,,,,,,,,1.189543401
,,,,,,,,6.317003139
,,,,,,,,0.505925229
,,,,,,,,0.779971592
,,,,,,,,3.011149018
,,,,,,,,1.23607233
,,,,,,,,7.700593049
,,,,,,,,4.636444773
,,,,,,,,1.284726476
,,,,,,,,1.518671696
,,,,,,,,4.785446686
,,,,,,,,1.160368452
,,,,,,,,5.83217404
,,,,,,,,3.569921216
,,,,,,,,1.172003881
,,,,,,,,3.860977392
,,,,,,,,18.57153912
,,,,,,,,18.57153912
,,,,,,,,211.8863049
,,,,,,,,2589.719927
,,,,,,,,2220.26802
,,,,,,,,21.81199316
,,,,,,,,145.5286274
,,,,,,,,3.533032761
,,,,,,,,2.776744679
,,,,,,,,43.33253232
,,,,,,,,15.86303099
,,,,,,,,2.616770492
,,,,,,,,1.095017358
,,,,,,,,4.017713041
,,,,,,,,5.69844795
,,,,,,,,0.183082378
,,,,,,,,4.014661842
,,,,,,,,7.593081523
,,,,,,,,10.9290685
,,,,,,,,2.403702992
,,,,,,,,0.889786522
,,,,,,,,1.738283029
,,,,,,,,2.806596534
,,,,,,,,2.49609709
,,,,,,,,1.493338441
,,,,,,,,3.825727908
,,,,,,,,15.34921886
,,,,,,,,0.81965616
,,,,,,,,4.996288314
,,,,,,,,0.363050992
,,,,,,,,0.555609693
,,,,,,,,5.487641567
,,,,,,,,1.2271179
,,,,,,,,3.547326375
,,,,,,,,4.691871025
,,,,,,,,0.313475757
,,,,,,,,0.016228338
,,,,,,,,5.945457211
,,,,,,,,1.479269394
,,,,,,,,0.636143149
,,,,,,,,0.721068418
,,,,,,,,2.81763489
,,,,,,,,1.775126863
,,,,,,,,3.848483345
,,,,,,,,1.635505985
,,,,,,,,7.110333364
,,,,,,,,0.892259544
,,,,,,,,5.094358514
,,,,,,,,19.43097132
,,,,,,,,6.376808094
,,,,,,,,2.668940514
,,,,,,,,2.068432458
,,,,,,,,2.62532013
,,,,,,,,3.41276114
,,,,,,,,3.566446571
,,,,,,,,1.477841849
,,,,,,,,2.601804331
,,,,,,,,2.777052656
,,,,,,,,3.552545867
,,,,,,,,3.254582718
,,,,,,,,3.255419351
,,,,,,,,0.771429425
,,,,,,,,3.157750647
,,,,,,,,1.13535016
,,,,,,,,3.169452671
,,,,,,,,6.820122603
,,,,,,,,3.152054013
,,,,,,,,2.476397463
,,,,,,,,1.363813926
,,,,,,,,0.598333339
,,,,,,,,3.945017916
,,,,,,,,7.02588776
,,,,,,,,1710.129227
,,,,,,,,66.13072886
,,,,,,,,129.4073518
,,,,,,,,1147.07998
,,,,,,,,23899.10745
,,,,,,,,20759.88548
,,,,,,,,20759.88548
,,,,,,,,54.52602516
,,,,,,,,13009.39676
,,,,,,,,679.0218989
,,,,,,,,625.2418169
,,,,,,,,1436.081243
,,,,,,,,35.81180113
,,,,,,,,73.93334982
,,,,,,,,247.6478126
,,,,,,,,13840.05262
,,,,,,,,14762.44687
,,,,,,,,12973.31952
,,,,,,,,227.9609461
,,,,,,,,18195.46545
,,,,,,,,18195.46545
,,,,,,,,213.5682727
,,,,,,,,2378.317728
,,,,,,,,6800
,,,,,,,,14.3155614
,,,,,,,,0.386907065
,,,,,,,,0.764321474
,,,,,,,,189.9713689
,,,,,,,,201.6304086
,,,,,,,,17543
,,,,,,,,16.6647388
,,,,,,,,11525.36987
,,,,,,,,3746.727749
,,,,,,,,1519.682079
,,,,,,,,218408.7657
,,,,,,,,34.59333957
,,,,,,,,49178.52933
,,,,,,,,4.471622964
,,,,,,,,27.44817933
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0.477144766
,,,,,,,,15.38163384
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,32.88710052
,,,,,,,,397.5191475
,,,,,,,,3.817588672
,,,,,,,,17.79772499
,,,,,,,,0.661602103
,,,,,,,,0.805975489
,,,,,,,,13016.89974
,,,,,,,,1121.379712
,,,,,,,,9.884018308
,,,,,,,,848.3676025
,,,,,,,,166.1339609
,,,,,,,,22.54161182
,,,,,,,,65.85299586
,,,,,,,,25897.16282
,,,,,,,,2862.338466
,,,,,,,,2862.338466
,,,,,,,,37.18584384
,,,,,,,,1936.856767
,,,,,,,,1942.660373
,,,,,,,,4218.277274
,,,,,,,,22.54838082
,,,,,,,,4.966181766
,,,,,,,,3.318729716
,,,,,,,,2.585103891
,,,,,,,,22.38282322
,,,,,,,,35.78302783
,,,,,,,,72.37410436
,,,,,,,,12.96119218
,,,,,,,,25.97776183
,,,,,,,,7.955308214
,,,,,,,,1.19609912
,,,,,,,,2.050995145
,,,,,,,,0.000384466
,,,,,,,,6.656358265
,,,,,,,,0.087221311
,,,,,,,,6.133751245
,,,,,,,,16344.03985
,,,,,,,,391.6035327
,,,,,,,,1900.46811
,,,,,,,,16.06811293
,,,,,,,,915.0507484
,,,,,,,,47.12421695
,,,,,,,,3.1174049
,,,,,,,,1.315009683
,,,,,,,,9.178227787
,,,,,,,,0.592733045
,,,,,,,,4.078078681
,,,,,,,,2.899703289
,,,,,,,,0.991888712
,,,,,,,,3.15273589
,,,,,,,,0.00137136
,,,,,,,,0.454094643
,,,,,,,,3.463951278
,,,,,,,,2.867240298
,,,,,,,,1.035874061
,,,,,,,,3.441642942
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0.476871722
,,,,,,,,17.41081792
,,,,,,,,37.05399892
,,,,,,,,0.386907065
,,,,,,,,0.386907065
,,,,,,,,0.477395331
,,,,,,,,32.60367814
,,,,,,,,134.3152433
,,,,,,,,23651.07914
,,,,,,,,29.69404084
,,,,,,,,1481.579179
,,,,,,,,66.66315956
,,,,,,,,151.9025991
,,,,,,,,9.560499152
,,,,,,,,1.799615941
,,,,,,,,27805.07622
,,,,,,,,31635.35686
,,,,,,,,2.749202934
,,,,,,,,834.9024629
,,,,,,,,17.90083443
,,,,,,,,505.9553731
,,,,,,,,5.263029265
,,,,,,,,645.9322863
,,,,,,,,1.152738261
,,,,,,,,2.435801256
,,,,,,,,27.03023788
,,,,,,,,59.54268078
,,,,,,,,3148.006866
,,,,,,,,534.8947719
,,,,,,,,52.57670688
,,,,,,,,1857.711692
,,,,,,,,142263.6951
,,,,,,,,15.78029121
,,,,,,,,2276.550448
,,,,,,,,470.0920839
,,,,,,,,83.18501896
,,,,,,,,160.6827826
,,,,,,,,11.96304638
,,,,,,,,1056.188307
,,,,,,,,20.81927956
,,,,,,,,571.6651633
,,,,,,,,4.433160216
,,,,,,,,4.504530363
,,,,,,,,2.694002492
,,,,,,,,4.169078176
,,,,,,,,1.046042505
,,,,,,,,4.517128241
,,,,,,,,3.608253388
,,,,,,,,8.745525774
,,,,,,,,17.82340285
,,,,,,,,4.316562991
,,,,,,,,0.723233062
,,,,,,,,4.748240518
,,,,,,,,0.739206819
,,,,,,,,3.245825815
,,,,,,,,2.152338261
,,,,,,,,1.833021367
,,,,,,,,2.350140308
,,,,,,,,1.914252927
,,,,,,,,6.255219843
,,,,,,,,3.894734903
,,,,,,,,1.814083325
,,,,,,,,4.496511848
,,,,,,,,0.885506709
,,,,,,,,0.528680858
,,,,,,,,4.214235854
,,,,,,,,1.528974319
,,,,,,,,5.000239904
,,,,,,,,1.055123645
,,,,,,,,3.866443161
,,,,,,,,3.77891473
,,,,,,,,0.473409035
,,,,,,,,0.785869782
,,,,,,,,3.280457205
,,,,,,,,1.09604466
,,,,,,,,3.693096019
,,,,,,,,1.460303702
,,,,,,,,1.696406912
,,,,,,,,3.269505928
,,,,,,,,3.692587843
,,,,,,,,3.419525311
,,,,,,,,1.176318898
,,,,,,,,4.800732089
,,,,,,,,1.188155745
,,,,,,,,0.755072638
,,,,,,,,3.287996268
,,,,,,,,1.097562755
,,,,,,,,19.8396848
,,,,,,,,0.221340827
,,,,,,,,3.388801693
,,,,,,,,0.654810444
,,,,,,,,0.565356861
,,,,,,,,2.938234309
,,,,,,,,3.771461691
,,,,,,,,4.516250829
,,,,,,,,1.414384716
,,,,,,,,406.2524182
,,,,,,,,0
,,,,,,,,0
,,,,,,,,222.4715623
,,,,,,,,3
,,,,,,,,5128.453146
,,,,,,,,327.9443954
,,,,,,,,318.4245144
,,,,,,,,8629.575176
,,,,,,,,554
,,,,,,,,77.64979902
,,,,,,,,8.514309949
,,,,,,,,20.99075018
,,,,,,,,6.368260989
,,,,,,,,1510.827648
,,,,,,,,6.964327169
,,,,,,,,6.964327169
,,,,,,,,11.50430261
,,,,,,,,20.89847669
,,,,,,,,113.9153114
,,,,,,,,7971.833166
,,,,,,,,1867
,,,,,,,,7532.30674
,,,,,,,,8.685696611
,,,,,,,,2711.718295
,,,,,,,,47951.714
,,,,,,,,15.47852144
,,,,,,,,84.17778055
,,,,,,,,88080.524
,,,,,,,,4.253660031
,,,,,,,,5.343917065
,,,,,,,,0
,,,,,,,,9.701642165
,,,,,,,,0
,,,,,,,,229.4358895
,,,,,,,,1.013604984
,,,,,,,,220.9920492
,,,,,,,,94.53526418
,,,,,,,,2581.745539
,,,,,,,,315.9711771
,,,,,,,,394829.8382
,,,,,,,,59.42983585
,,,,,,,,8046.051953
,,,,,,,,283.920948
,,,,,,,,370707.8415
,,,,,,,,22.92542236
,,,,,,,,69.61826124
,,,,,,,,203.3277445
,,,,,,,,6.137261061
,,,,,,,,30.45002266
,,,,,,,,24.95261419
,,,,,,,,4.12349793
,,,,,,,,3.463340275
,,,,,,,,1.855497782
,,,,,,,,1.301093773
,,,,,,,,5.232638111
,,,,,,,,4.10458346
,,,,,,,,3.083211473
,,,,,,,,2.002838965
,,,,,,,,19.75225823
,,,,,,,,108.5694351
,,,,,,,,7.906622958
,,,,,,,,9.975458124
,,,,,,,,6.182695887
,,,,,,,,3.330891457
,,,,,,,,4.157935714
,,,,,,,,0.516255891
,,,,,,,,8.455889704
,,,,,,,,3.708890139
,,,,,,,,5.022710695
,,,,,,,,1.295317851
,,,,,,,,1.203431869
,,,,,,,,4.611220989
,,,,,,,,0.510094345
,,,,,,,,4.463471837
,,,,,,,,7.44861144
,,,,,,,,4.867242854
,,,,,,,,0.16533473
,,,,,,,,0.336638493
,,,,,,,,4.51616571
,,,,,,,,1.620258175
,,,,,,,,1.358381237
,,,,,,,,1.601682552
,,,,,,,,4.785368011
,,,,,,,,1.723443701
,,,,,,,,3.499243501
,,,,,,,,1.406010737
,,,,,,,,6.603530413
,,,,,,,,1.322086731
,,,,,,,,5.143526577
,,,,,,,,1.704432924
,,,,,,,,4.845487219
,,,,,,,,0.898125636
,,,,,,,,0.849909151
,,,,,,,,5.100129028
,,,,,,,,1.498429903
,,,,,,,,5.598810672
,,,,,,,,0.923353037
,,,,,,,,1.136561271
,,,,,,,,9.252069049
,,,,,,,,38.87006399
,,,,,,,,3.786514882
,,,,,,,,7.052736343
,,,,,,,,0.32096103
,,,,,,,,4.310191137
,,,,,,,,1.366226073
,,,,,,,,3.429585029
,,,,,,,,6.257338043
,,,,,,,,6.69880727
,,,,,,,,0.396243178
,,,,,,,,0.646149926
,,,,,,,,5.429625394
,,,,,,,,1.261620582
,,,,,,,,3.235230457
,,,,,,,,0.391671752
,,,,,,,,0.66936476
,,,,,,,,3.769095537
,,,,,,,,0.298346027
,,,,,,,,6.879125749
,,,,,,,,0.743457041
,,,,,,,,1.359939326
,,,,,,,,0.970494435
,,,,,,,,4.822598561
,,,,,,,,0.554564659
,,,,,,,,6.592157873
,,,,,,,,5.773912842
,,,,,,,,4.964989276
,,,,,,,,7.827964412
,,,,,,,,4.34677226
,,,,,,,,5.590329331
,,,,,,,,1.282997304
,,,,,,,,0.159620333
,,,,,,,,5.344857013
,,,,,,,,0.423916173
,,,,,,,,4.862851254
,,,,,,,,0.54069832
,,,,,,,,6.10575605
,,,,,,,,19.97755941
,,,,,,,,0.539728311
,,,,,,,,4.237872021
,,,,,,,,1.486610897
,,,,,,,,4.74223122
,,,,,,,,1.898153268
,,,,,,,,1.520800704
,,,,,,,,0.643816172
,,,,,,,,0.509126052
,,,,,,,,8.503896498
,,,,,,,,1.122268282
,,,,,,,,5.895793417
,,,,,,,,1.034048236
,,,,,,,,1.006720365
,,,,,,,,3.743083388
,,,,,,,,1.813843204
,,,,,,,,5.881893224
,,,,,,,,3.339810758
,,,,,,,,1.753200679
,,,,,,,,3.527313252
,,,,,,,,5.742640128
,,,,,,,,2.281640421
,,,,,,,,1.070123252
,,,,,,,,1.053958299
,,,,,,,,4.893394092
,,,,,,,,0.897896231
,,,,,,,,3.385501324
,,,,,,,,1.386459732
,,,,,,,,2.540997061
,,,,,,,,8.949584803
,,,,,,,,10.67072275
,,,,,,,,4.30511503
,,,,,,,,1.137637198
,,,,,,,,4.387934806
,,,,,,,,3.937486244
,,,,,,,,1.523136192
,,,,,,,,1.09248672
,,,,,,,,5.660972444
,,,,,,,,1.563968628
,,,,,,,,4.656707978
,,,,,,,,4.390682165
,,,,,,,,0.900112668
,,,,,,,,0.830279749
,,,,,,,,5.61751561
,,,,,,,,0.322255893
,,,,,,,,26.6935442
,,,,,,,,0.183225844
,,,,,,,,0.811837764
,,,,,,,,3.81665145
,,,,,,,,3.336180877
,,,,,,,,1.505539806
,,,,,,,,4.095106329
,,,,,,,,5.645876269
,,,,,,,,24.99832118
,,,,,,,,4.685850889
,,,,,,,,5.086540683
,,,,,,,,0.293282795
,,,,,,,,6.551522446
,,,,,,,,4.144744631
,,,,,,,,4.556728475
,,,,,,,,6.586861174
,,,,,,,,0.874514051
,,,,,,,,4.931809511
,,,,,,,,4.86341272
,,,,,,,,1.067418746
,,,,,,,,0.103338428
,,,,,,,,3.17655439
,,,,,,,,1.994544305
,,,,,,,,1.015207206
,,,,,,,,1.312624975
,,,,,,,,4.232173991
,,,,,,,,0.813741449
,,,,,,,,1.217876846
,,,,,,,,4.183884125
,,,,,,,,5.164974058
,,,,,,,,3.28302745
,,,,,,,,3.295846345
,,,,,,,,1.39467364
,,,,,,,,0.137425237
,,,,,,,,0.960851795
,,,,,,,,4.404032394
,,,,,,,,1.206760638
,,,,,,,,4.78786296
,,,,,,,,0.891798494
,,,,,,,,3.320168111
,,,,,,,,0.875116732
,,,,,,,,0.229614597
,,,,,,,,3.624925415
,,,,,,,,3.643526305
,,,,,,,,1.861972346
,,,,,,,,1.942223457
,,,,,,,,3.956640453
,,,,,,,,4.061482059
,,,,,,,,1.343479922
,,,,,,,,1.052864212
,,,,,,,,5.422141904
,,,,,,,,1.414447003
,,,,,,,,5.058008854
,,,,,,,,0.732000805
,,,,,,,,0.450297511
,,,,,,,,3.978735011
,,,,,,,,2.931465764
,,,,,,,,1.545482125
,,,,,,,,8.756455779
,,,,,,,,3.605472279
,,,,,,,,2.065489732
,,,,,,,,5.595487072
,,,,,,,,0.377387718
,,,,,,,,0.20890201
,,,,,,,,5.258281573
,,,,,,,,0.092260545
,,,,,,,,4.172741966
,,,,,,,,1.390841558
,,,,,,,,1.925350022
,,,,,,,,1.818244521
,,,,,,,,5.979748401
,,,,,,,,1.09108401
,,,,,,,,4.825148549
,,,,,,,,5.536598048
,,,,,,,,1.73833521
,,,,,,,,2.083319025
,,,,,,,,0.645715514
,,,,,,,,1.762380858
,,,,,,,,0.527236161
,,,,,,,,1.370193767
,,,,,,,,4.508028137
,,,,,,,,0.395573211
,,,,,,,,3.679561298
,,,,,,,,1.315160831
,,,,,,,,3.121256697
,,,,,,,,1.504873121
,,,,,,,,4.581691458
,,,,,,,,1.501721833
,,,,,,,,1.422960915
,,,,,,,,3.731370587
,,,,,,,,0.04325871
,,,,,,,,14.63559192
,,,,,,,,6.916994321
,,,,,,,,2.539397505
,,,,,,,,0.517152596
,,,,,,,,2.170320326
,,,,,,,,1.187902044
,,,,,,,,18.39000118
,,,,,,,,0.36376153
,,,,,,,,0.600941692
,,,,,,,,3.838744919
,,,,,,,,1.538755722
,,,,,,,,14.64298246
,,,,,,,,1.719073735
,,,,,,,,10.3720671
,,,,,,,,0.197918116
,,,,,,,,0.988925197
,,,,,,,,18.2857342
,,,,,,,,1.162671182
,,,,,,,,25.87571064
,,,,,,,,1.145350772
,,,,,,,,5.992025833
,,,,,,,,0.516049026
,,,,,,,,6.1973647
,,,,,,,,0.547612357
,,,,,,,,0.446453555
,,,,,,,,3.758709176
,,,,,,,,4.617295524
,,,,,,,,0.740821457
,,,,,,,,5.637968647
,,,,,,,,0.44872898
,,,,,,,,0.744824072
,,,,,,,,3.771152094
,,,,,,,,1.324586127
,,,,,,,,2.254117455
,,,,,,,,1.480917246
,,,,,,,,5.979254858
,,,,,,,,0.433728403
,,,,,,,,4.846563268
,,,,,,,,0.237303381
,,,,,,,,5.501659157
,,,,,,,,0.410997849
,,,,,,,,0.590641092
,,,,,,,,4.691169964
,,,,,,,,0.295969434
,,,,,,,,6.302290462
,,,,,,,,3.154950845
,,,,,,,,0.399331522
,,,,,,,,0.664418761
,,,,,,,,3.185663587
,,,,,,,,7.84216861
,,,,,,,,7.60031731
